REPLACE0,REPLACE1,REPLACE2,REPLACE3,Type,REPLACE4,REPLACE5,REPLACE6,REPLACE7,REPLACE8,REPLACE9,REPLACE10,REPLACE11,REPLACE12,REPLACE13,REPLACE14,REPLACE15,REPLACE16,REPLACE17,REPLACE18
LegandExp_171B,ODP,Site_1050,Hole_1050C,B,Micula_prinsii_Base_Depth,Micula prinsii Base Depth,Records454_Micula_prinsii,None,None,None,None,413.88,413.88,413.88,67.3,2.019,67.3,None,Neptune
LegandExp_171B,ODP,Site_1052,Hole_1052E,B,Micula_prinsii_Base_Depth,Micula prinsii Base Depth,Records456_Micula_prinsii,None,None,None,None,328.45,327.7,329.2,67.3,2.019,67.3,None,Neptune
LegandExp_173,ODP,Site_1069,Hole_1069A,B,Micula_prinsii_Base_Depth,Micula prinsii Base Depth,Records457_Micula_prinsii,None,"12-5,135","12-6,20",None,832.525,832.35,832.7,67.3,2.019,67.3,None,Neptune
LegandExp_198,ODP,Site_1209,Hole_1209A,B,Micula_prinsii_Base_Depth,Micula prinsii Base Depth,Records458_Micula_prinsii,None,"26-1,28","26-1,28",None,236.48,236.48,236.48,67.3,2.019,67.3,None,Neptune
LegandExp_198,ODP,Site_1209,Hole_1209B,B,Micula_prinsii_Base_Depth,Micula prinsii Base Depth,Records459_Micula_prinsii,None,"26-CC,10","26-CC,10",None,239.51,239.51,239.51,67.3,2.019,67.3,None,Neptune
LegandExp_198,ODP,Site_1209,Hole_1209C,B,Micula_prinsii_Base_Depth,Micula prinsii Base Depth,Records460_Micula_prinsii,None,"16-1,29","16-1,29",None,240.79,240.79,240.79,67.3,2.019,67.3,None,Neptune
LegandExp_198,ODP,Site_1210,Hole_1210A,B,Micula_prinsii_Base_Depth,Micula prinsii Base Depth,Records461_Micula_prinsii,None,"24-CC,24","24-CC,24",None,224.13,224.13,224.13,67.3,2.019,67.3,None,Neptune
LegandExp_198,ODP,Site_1210,Hole_1210B,B,Micula_prinsii_Base_Depth,Micula prinsii Base Depth,Records462_Micula_prinsii,None,"24-1,53","24-1,53",None,218.73,218.73,218.73,67.3,2.019,67.3,None,Neptune
LegandExp_198,ODP,Site_1212,Hole_1212A,B,Micula_prinsii_Base_Depth,Micula prinsii Base Depth,Records463_Micula_prinsii,None,13-CC,13-CC,None,106.33,106.33,106.33,67.3,2.019,67.3,None,Neptune
LegandExp_198,ODP,Site_1212,Hole_1212B,B,Micula_prinsii_Base_Depth,Micula prinsii Base Depth,Records464_Micula_prinsii,None,11-CC,11-CC,None,101.75,101.75,101.75,67.3,2.019,67.3,None,Neptune
LegandExp_208,ODP,Site_1262,Hole_1262B,B,Micula_prinsii_Base_Depth,Micula prinsii Base Depth,Records465_Micula_prinsii,None,22-CC,"23-1,40",None,200.675,200.55,200.8,67.3,2.019,67.3,None,Neptune
LegandExp_208,ODP,Site_1262,Hole_1262C,B,Micula_prinsii_Base_Depth,Micula prinsii Base Depth,Records466_Micula_prinsii,None,13-CC,14-CC,None,207.91,203.14,212.68,67.3,2.019,67.3,None,Neptune
LegandExp_208,ODP,Site_1267,Hole_1267A,B,Micula_prinsii_Base_Depth,Micula prinsii Base Depth,Records467_Micula_prinsii,None,"31-7,133",31-CC,None,292.635,292.63,292.64,67.3,2.019,67.3,None,Neptune
LegandExp_208,ODP,Site_1267,Hole_1267B,B,Micula_prinsii_Base_Depth,Micula prinsii Base Depth,Records468_Micula_prinsii,None,31-CC,32-CC,None,285.25,280.15,290.35,67.3,2.019,67.3,None,Neptune
LegandExp_207,ODP,Site_1259,Hole_1259A,T,Micula_prinsii_Top_Depth,Micula prinsii Top Depth,Records469_Micula_prinsii,None,"47R-3,72-72",None,mbsf,442.3,442.3,442.3,65,None,None,None,odp\Initial Reports\207_IR\IR207_06\Table T3.xlsx
LegandExp_208,ODP,Site_1262,Hole_None,B,Micula_prinsii_Base_Depth,Micula prinsii Base Depth,Records470_Micula_prinsii,None,None,None,mcd,222.865,221.75,223.98,65.4,None,65.4,65.4,odp\Initial Reports\208_IR\IR208_03\Table T15.xlsx
LegandExp_208,ODP,Site_1262,Hole_1262B,B,Micula_prinsii_Base_Depth,Micula prinsii Base Depth,Records471_Micula_prinsii,None,None,"23H-1,40",mbsf,200.78,200.76,200.8,65.4,None,65.4,65.4,odp\Initial Reports\208_IR\IR208_03\Table T5.xlsx
LegandExp_208,ODP,Site_1262,Hole_1262C,B,Micula_prinsii_Base_Depth,Micula prinsii Base Depth,Records472_Micula_prinsii,None,None,14H-CC,mbsf,208.325,203.69,212.96,65.4,None,65.4,65.4,odp\Initial Reports\208_IR\IR208_03\Table T5.xlsx
LegandExp_208,ODP,Site_1267,Hole_None,B,Micula_prinsii_Base_Depth,Micula prinsii Base Depth,Records473_Micula_prinsii,None,None,None,mcd,327.145,327.03,327.26,65.4,None,65.4,65.4,odp\Initial Reports\208_IR\IR208_08\Table T13.xlsx
LegandExp_208,ODP,Site_1267,Hole_1267A,B,Micula_prinsii_Base_Depth,Micula prinsii Base Depth,Records474_Micula_prinsii,None,None,31X-CC,mbsf,292.745,292.63,292.86,65.4,None,65.4,65.4,odp\Initial Reports\208_IR\IR208_08\Table T5.xlsx
LegandExp_208,ODP,Site_1267,Hole_1267B,B,Micula_prinsii_Base_Depth,Micula prinsii Base Depth,Records475_Micula_prinsii,None,None,32X-CC,mbsf,285.63,280.58,290.68,65.4,None,65.4,65.4,odp\Initial Reports\208_IR\IR208_08\Table T5.xlsx
LegandExp_198,ODP,Site_1209,Hole_1209A,B,Micula_prinsii_Base_Depth,Micula prinsii Base Depth,Records476_Micula_prinsii,None,25H-CC,None,mbsf,236.48,None,None,65.4,None,None,None,odp\Initial Reports\198_IR\IR198_05\table2.xlsx
LegandExp_198,ODP,Site_1209,Hole_1209B,B,Micula_prinsii_Base_Depth,Micula prinsii Base Depth,Records477_Micula_prinsii,None,26H-CC,None,mbsf,239.51,None,None,65.4,None,None,None,odp\Initial Reports\198_IR\IR198_05\table2.xlsx
LegandExp_198,ODP,Site_1209,Hole_1209C,B,Micula_prinsii_Base_Depth,Micula prinsii Base Depth,Records478_Micula_prinsii,None,15H-CC,None,mbsf,240.79,None,None,65.4,None,None,None,odp\Initial Reports\198_IR\IR198_05\table2.xlsx
LegandExp_198,ODP,Site_1210,Hole_1210A,B,Micula_prinsii_Base_Depth,Micula prinsii Base Depth,Records479_Micula_prinsii,None,24H-CC,None,mbsf,224.13,None,None,65.4,None,None,None,odp\Initial Reports\198_IR\IR198_06\table3.xlsx
LegandExp_198,ODP,Site_1210,Hole_1210B,B,Micula_prinsii_Base_Depth,Micula prinsii Base Depth,Records480_Micula_prinsii,None,"24H-1,53",None,mbsf,218.73,None,None,65.4,None,None,None,odp\Initial Reports\198_IR\IR198_06\table3.xlsx
LegandExp_198,ODP,Site_1211,Hole_1211B,B,Micula_prinsii_Base_Depth,Micula prinsii Base Depth,Records481_Micula_prinsii,None,15H-CC,None,mbsf,139.39,None,None,65.4,None,None,None,odp\Initial Reports\198_IR\IR198_07\table2.xlsx
LegandExp_198,ODP,Site_1212,Hole_1212A,B,Micula_prinsii_Base_Depth,Micula prinsii Base Depth,Records482_Micula_prinsii,None,13H-CC,None,mbsf,106.33,None,None,65.4,None,None,None,odp\Initial Reports\198_IR\IR198_08\table2.xlsx
LegandExp_198,ODP,Site_1212,Hole_1212B,B,Micula_prinsii_Base_Depth,Micula prinsii Base Depth,Records483_Micula_prinsii,None,11H-CC,None,mbsf,101.85,None,None,65.4,None,None,None,odp\Initial Reports\198_IR\IR198_08\table2.xlsx
LegandExp_171B,DSDP,Site_1049,Hole_1049A,B,Micula_prinsii_Base_Depth,Micula prinsii Base Depth,Records484_Micula_prinsii,None,"171_1049A,18-4,10","171_1049A,18-4,10",None,138.9,138.9,138.9,67.3,None,None,None,NeptuneSB
LegandExp_171B,DSDP,Site_1050,Hole_1050C,B,Micula_prinsii_Base_Depth,Micula prinsii Base Depth,Records485_Micula_prinsii,None,None,None,None,413.88,413.88,413.88,67.3,None,None,None,NeptuneSB
LegandExp_171B,DSDP,Site_1052,Hole_1052E,B,Micula_prinsii_Base_Depth,Micula prinsii Base Depth,Records486_Micula_prinsii,None,None,None,None,328.45,327.7,329.2,67.3,None,None,None,NeptuneSB
LegandExp_74,DSDP,Site_525,Hole_525A,B,Micula_prinsii_Base_Depth,Micula prinsii Base Depth,Records487_Micula_prinsii,None,None,None,None,454,454,454,67.3,None,None,None,NeptuneSB
LegandExp_86,DSDP,Site_577,Hole_577A,B,Micula_prinsii_Base_Depth,Micula prinsii Base Depth,Records488_Micula_prinsii,None,None,None,mbsf,111.86,None,None,66.58,None,None,None,Pangaea
LegandExp_198,ODP,Site_1214,Hole_1214A,T,Calcicalathina_oblongata_Top_Depth,Calcicalathina oblongata Top Depth,Records489_Calcicalathina_oblongata,None,"24-1,72","24-1,72",None,217.32,217.32,217.32,130.08,3.9024,130.08,None,Neptune
LegandExp_198,ODP,Site_1214,Hole_None,T,Calcicalathina_oblongata_Top_Depth,Calcicalathina oblongata Top Depth,Records490_Calcicalathina_oblongata,None,"24R-1,72-75",None,mbsf,217.32,None,None,125.1,None,None,None,odp\Initial Reports\198_IR\IR198_10\table4.xlsx
LegandExp_41,DSDP,Site_370,Hole_370,B,Calcicalathina_oblongata_Base_Depth,Calcicalathina oblongata Base Depth,Records491_Calcicalathina_oblongata,None,"41_370,50-1,94","41_370,50-2,134",None,1159.39,1158.44,1160.34,139.45,None,None,None,NeptuneSB
LegandExp_76,DSDP,Site_534,Hole_534A,T,Calcicalathina_oblongata_Top_Depth,Calcicalathina oblongata Top Depth,Records492_Calcicalathina_oblongata,None,None,None,mbsf,1005.39,None,None,None,None,None,None,Pangaea
LegandExp_76,DSDP,Site_534,Hole_534A,B,Calcicalathina_oblongata_Base_Depth,Calcicalathina oblongata Base Depth,Records493_Calcicalathina_oblongata,None,None,None,mbsf,1237.21,None,None,None,None,None,None,Pangaea
LegandExp_44,DSDP,Site_391,Hole_391C,T,Calcicalathina_oblongata_Top_Depth,Calcicalathina oblongata Top Depth,Records494_Calcicalathina_oblongata,None,None,None,mbsf,1043.34,None,None,None,None,None,None,Pangaea
LegandExp_44,DSDP,Site_391,Hole_391C,B,Calcicalathina_oblongata_Base_Depth,Calcicalathina oblongata Base Depth,Records495_Calcicalathina_oblongata,None,None,None,mbsf,1205.28,None,None,None,None,None,None,Pangaea
LegandExp_93,DSDP,Site_603,Hole_603B,T,Calcicalathina_oblongata_Top_Depth,Calcicalathina oblongata Top Depth,Records496_Calcicalathina_oblongata,None,None,None,mbsf,1328.18,None,None,None,None,None,None,Pangaea
LegandExp_93,DSDP,Site_603,Hole_603B,B,Calcicalathina_oblongata_Base_Depth,Calcicalathina oblongata Base Depth,Records497_Calcicalathina_oblongata,None,None,None,mbsf,1549.13,None,None,None,None,None,None,Pangaea
LegandExp_11,DSDP,Site_105,Hole_None,T,Calcicalathina_oblongata_Top_Depth,Calcicalathina oblongata Top Depth,Records498_Calcicalathina_oblongata,None,None,None,mbsf,433.54,None,None,None,None,None,None,Pangaea
LegandExp_11,DSDP,Site_105,Hole_None,B,Calcicalathina_oblongata_Base_Depth,Calcicalathina oblongata Base Depth,Records499_Calcicalathina_oblongata,None,None,None,mbsf,492.03,None,None,None,None,None,None,Pangaea
LegandExp_77,DSDP,Site_535,Hole_None,T,Calcicalathina_oblongata_Top_Depth,Calcicalathina oblongata Top Depth,Records500_Calcicalathina_oblongata,None,None,None,mbsf,418.66,None,None,None,None,None,None,Pangaea
LegandExp_77,DSDP,Site_535,Hole_None,B,Calcicalathina_oblongata_Base_Depth,Calcicalathina oblongata Base Depth,Records501_Calcicalathina_oblongata,None,None,None,mbsf,665.17,None,None,None,None,None,None,Pangaea
LegandExp_50,DSDP,Site_416,Hole_416A,T,Calcicalathina_oblongata_Top_Depth,Calcicalathina oblongata Top Depth,Records502_Calcicalathina_oblongata,None,None,None,mbsf,907.25,None,None,None,None,None,None,Pangaea
LegandExp_50,DSDP,Site_416,Hole_416A,B,Calcicalathina_oblongata_Base_Depth,Calcicalathina oblongata Base Depth,Records503_Calcicalathina_oblongata,None,None,None,mbsf,1501.96,None,None,None,None,None,None,Pangaea
LegandExp_43,DSDP,Site_387,Hole_None,T,Calcicalathina_oblongata_Top_Depth,Calcicalathina oblongata Top Depth,Records504_Calcicalathina_oblongata,None,None,None,mbsf,631.76,None,None,None,None,None,None,Pangaea
LegandExp_43,DSDP,Site_387,Hole_None,B,Calcicalathina_oblongata_Base_Depth,Calcicalathina oblongata Base Depth,Records505_Calcicalathina_oblongata,None,None,None,mbsf,763.6,None,None,None,None,None,None,Pangaea
LegandExp_27,DSDP,Site_261,Hole_None,T,Calcicalathina_oblongata_Top_Depth,Calcicalathina oblongata Top Depth,Records506_Calcicalathina_oblongata,None,None,None,mbsf,429.73,None,None,None,None,None,None,Pangaea
LegandExp_27,DSDP,Site_261,Hole_None,B,Calcicalathina_oblongata_Base_Depth,Calcicalathina oblongata Base Depth,Records507_Calcicalathina_oblongata,None,None,None,mbsf,505.9,None,None,None,None,None,None,Pangaea
LegandExp_76,DSDP,Site_534,Hole_534A,B,Speetonia_colligata_Base_Depth,Speetonia colligata Base Depth,Records508_Speetonia_colligata,None,None,None,mbsf,1273.25,None,None,None,None,None,None,Pangaea
LegandExp_44,DSDP,Site_391,Hole_391C,B,Speetonia_colligata_Base_Depth,Speetonia colligata Base Depth,Records509_Speetonia_colligata,None,None,None,mbsf,1224.99,None,None,None,None,None,None,Pangaea
LegandExp_93,DSDP,Site_603,Hole_603B,B,Speetonia_colligata_Base_Depth,Speetonia colligata Base Depth,Records510_Speetonia_colligata,None,None,None,mbsf,1566.75,None,None,None,None,None,None,Pangaea
LegandExp_11,DSDP,Site_105,Hole_None,B,Speetonia_colligata_Base_Depth,Speetonia colligata Base Depth,Records511_Speetonia_colligata,None,None,None,mbsf,522.18,None,None,None,None,None,None,Pangaea
LegandExp_50,DSDP,Site_416,Hole_416A,B,Speetonia_colligata_Base_Depth,Speetonia colligata Base Depth,Records512_Speetonia_colligata,None,None,None,mbsf,1570.62,None,None,None,None,None,None,Pangaea
LegandExp_43,DSDP,Site_387,Hole_None,B,Speetonia_colligata_Base_Depth,Speetonia colligata Base Depth,Records513_Speetonia_colligata,None,None,None,mbsf,784.87,None,None,None,None,None,None,Pangaea
LegandExp_27,DSDP,Site_261,Hole_None,B,Speetonia_colligata_Base_Depth,Speetonia colligata Base Depth,Records514_Speetonia_colligata,None,None,None,mbsf,520.4,None,None,None,None,None,None,Pangaea
LegandExp_76,DSDP,Site_534,Hole_534A,B,Chiastozygus_litterarius_Base_Depth,Chiastozygus litterarius Base Depth,Records515_Chiastozygus_litterarius,None,None,None,mbsf,975.38,None,None,None,None,None,None,Pangaea
LegandExp_44,DSDP,Site_391,Hole_391C,B,Chiastozygus_litterarius_Base_Depth,Chiastozygus litterarius Base Depth,Records516_Chiastozygus_litterarius,None,None,None,mbsf,1013.23,None,None,None,None,None,None,Pangaea
LegandExp_93,DSDP,Site_603,Hole_603B,B,Chiastozygus_litterarius_Base_Depth,Chiastozygus litterarius Base Depth,Records517_Chiastozygus_litterarius,None,None,None,mbsf,1294.71,None,None,None,None,None,None,Pangaea
LegandExp_11,DSDP,Site_105,Hole_None,B,Chiastozygus_litterarius_Base_Depth,Chiastozygus litterarius Base Depth,Records518_Chiastozygus_litterarius,None,None,None,mbsf,429.85,None,None,None,None,None,None,Pangaea
LegandExp_77,DSDP,Site_535,Hole_None,B,Chiastozygus_litterarius_Base_Depth,Chiastozygus litterarius Base Depth,Records519_Chiastozygus_litterarius,None,None,None,mbsf,413.14,None,None,None,None,None,None,Pangaea
LegandExp_50,DSDP,Site_416,Hole_416A,B,Chiastozygus_litterarius_Base_Depth,Chiastozygus litterarius Base Depth,Records520_Chiastozygus_litterarius,None,None,None,mbsf,875.62,None,None,None,None,None,None,Pangaea
LegandExp_43,DSDP,Site_387,Hole_None,B,Chiastozygus_litterarius_Base_Depth,Chiastozygus litterarius Base Depth,Records521_Chiastozygus_litterarius,None,None,None,mbsf,623.56,None,None,None,None,None,None,Pangaea
LegandExp_198,ODP,Site_1207,Hole_1207B,B,Prediscosphaera_columnata_Base_Depth,Prediscosphaera columnata Base Depth,Records522_Prediscosphaera_columnata,None,None,37R-CC,mbsf,493.5,488.37,498.7,112.6,None,None,None,odp\Initial Reports\198_IR\IR198_03\table5.xlsx
LegandExp_198,ODP,Site_1213,Hole_1213B,B,Prediscosphaera_columnata_Base_Depth,Prediscosphaera columnata Base Depth,Records523_Prediscosphaera_columnata,None,"3R-1,14",None,mbsf,209.04,None,None,112.6,None,None,None,odp\Initial Reports\198_IR\IR198_09\table5.xlsx
LegandExp_198,ODP,Site_1214,Hole_None,B,Prediscosphaera_columnata_Base_Depth,Prediscosphaera columnata Base Depth,Records524_Prediscosphaera_columnata,None,"20R-1,23",None,mbsf,178.33,None,None,112.6,None,None,None,odp\Initial Reports\198_IR\IR198_10\table4.xlsx
LegandExp_14,DSDP,Site_136,Hole_136,B,Microrhabdulus_decoratus_Base_Depth,Microrhabdulus decoratus Base Depth,Records525_Microrhabdulus_decoratus,None,"14_136,6-CC","14_136,8-2,142",None,273.96,265,282.92,96.16,None,None,None,NeptuneSB
LegandExp_22,DSDP,Site_216,Hole_216,B,Microrhabdulus_decoratus_Base_Depth,Microrhabdulus decoratus Base Depth,Records526_Microrhabdulus_decoratus,None,"22_216,24-CC","22_216,25-CC",None,350.15,345.3,355,96.16,None,None,None,NeptuneSB
LegandExp_22,DSDP,Site_217,Hole_217,B,Microrhabdulus_decoratus_Base_Depth,Microrhabdulus decoratus Base Depth,Records527_Microrhabdulus_decoratus,None,"22_217,31-CC","22_217,32-2,150",None,560.8,555.6,566,96.16,None,None,None,NeptuneSB
LegandExp_26,DSDP,Site_258,Hole_258,B,Microrhabdulus_decoratus_Base_Depth,Microrhabdulus decoratus Base Depth,Records528_Microrhabdulus_decoratus,None,"26_258,12-1,79","26_258,12-2,100",None,236.635,235.78,237.49,96.16,None,None,None,NeptuneSB
LegandExp_39,DSDP,Site_357,Hole_357,B,Microrhabdulus_decoratus_Base_Depth,Microrhabdulus decoratus Base Depth,Records529_Microrhabdulus_decoratus,None,"39_357,36-6,70","39_357,36-CC",None,615.35,615.2,615.5,96.16,None,None,None,NeptuneSB
LegandExp_62,DSDP,Site_463,Hole_463,B,Microrhabdulus_decoratus_Base_Depth,Microrhabdulus decoratus Base Depth,Records530_Microrhabdulus_decoratus,None,None,None,None,425,423,427,96.16,None,None,None,NeptuneSB
LegandExp_198,ODP,Site_1212,Hole_1212B,B,Marthasterites_furcatus_Base_Depth,Marthasterites furcatus Base Depth,Records531_Marthasterites_furcatus,None,"24-6,30","24-6,30",None,197.3,197.3,197.3,90.24,2.7072,90.24,None,Neptune
LegandExp_207,ODP,Site_1260,Hole_1260A,B,Marthasterites_furcatus_Base_Depth,Marthasterites furcatus Base Depth,Records532_Marthasterites_furcatus,None,"42-CC,20","42-CC,20",None,390.5,390.5,390.5,90.24,2.7072,90.24,None,Neptune
LegandExp_207,ODP,Site_1260,Hole_1260B,B,Marthasterites_furcatus_Base_Depth,Marthasterites furcatus Base Depth,Records533_Marthasterites_furcatus,None,"31-CC,21","31-CC,21",None,393.21,393.21,393.21,90.24,2.7072,90.24,None,Neptune
LegandExp_122,ODP,Site_763,Hole_763B,B,Marthasterites_furcatus_Base_Depth,Marthasterites furcatus Base Depth,Records534_Marthasterites_furcatus,None,"20-1,0","20-1,0",None,361,361,361,90.24,2.7072,90.24,None,Neptune
LegandExp_207,ODP,Site_1259,Hole_1259A,B,Marthasterites_furcatus_Base_Depth,Marthasterites furcatus Base Depth,Records536_Marthasterites_furcatus,None,"54R-CC,10-15",None,mbsf,512.065,510.31,513.82,89.3,None,None,None,odp\Initial Reports\207_IR\IR207_06\Table T3.xlsx
LegandExp_207,ODP,Site_1260,Hole_1260A,B,Marthasterites_furcatus_Base_Depth,Marthasterites furcatus Base Depth,Records537_Marthasterites_furcatus,None,"42R-CC,20-22",None,mbsf,369.97,365.38,374.56,89.3,None,None,None,odp\Initial Reports\207_IR\IR207_07\Table T3.xlsx
LegandExp_207,ODP,Site_1260,Hole_1260B,B,Marthasterites_furcatus_Base_Depth,Marthasterites furcatus Base Depth,Records538_Marthasterites_furcatus,None,"31R-CC,21-24",None,mbsf,403.055,393.42,412.69,89.3,None,None,None,odp\Initial Reports\207_IR\IR207_07\Table T3.xlsx
LegandExp_207,ODP,Site_1261,Hole_1261A,B,Marthasterites_furcatus_Base_Depth,Marthasterites furcatus Base Depth,Records539_Marthasterites_furcatus,None,"43R-CC,12-17",None,mbsf,595.295,590.1,600.49,89.3,None,None,None,odp\Initial Reports\207_IR\IR207_08\Table T3.xlsx
LegandExp_198,ODP,Site_1212,Hole_1212B,B,Marthasterites_furcatus_Base_Depth,Marthasterites furcatus Base Depth,Records540_Marthasterites_furcatus,None,"24H-6,30",None,mbsf,197.3,None,None,89.3,None,None,None,odp\Initial Reports\198_IR\IR198_08\table2.xlsx
LegandExp_207,ODP,Site_1257,Hole_1257A,T,Marthasterites_furcatus_Top_Depth,Marthasterites furcatus Top Depth,Records541_Marthasterites_furcatus,None,"20X-5,0",None,mbsf,174.65,173.9,175.4,80.6,None,None,None,odp\Initial Reports\207_IR\IR207_04\Table T3.xlsx
LegandExp_17,DSDP,Site_167,Hole_167,T,Marthasterites_furcatus_Top_Depth,Marthasterites furcatus Top Depth,Records542_Marthasterites_furcatus,None,"17_167,58-1,135","17_167,58-3,111",None,829.73,828.35,831.11,80.97,None,None,None,NeptuneSB
LegandExp_17,DSDP,Site_167,Hole_167,B,Marthasterites_furcatus_Base_Depth,Marthasterites furcatus Base Depth,Records543_Marthasterites_furcatus,None,"17_167,59-CC","17_167,60-2,71",None,839.855,836.5,843.21,90.24,None,None,None,NeptuneSB
LegandExp_26,DSDP,Site_258,Hole_258,T,Marthasterites_furcatus_Top_Depth,Marthasterites furcatus Top Depth,Records544_Marthasterites_furcatus,None,None,None,None,120.23,119.94,120.52,80.97,None,None,None,NeptuneSB
LegandExp_26,DSDP,Site_258,Hole_258,B,Marthasterites_furcatus_Base_Depth,Marthasterites furcatus Base Depth,Records545_Marthasterites_furcatus,None,"26_258,11-1,105","26_258,11-2,7",None,216.81,216.55,217.07,90.24,None,None,None,NeptuneSB
LegandExp_26,DSDP,Site_258,Hole_258,B,Marthasterites_furcatus_Base_Depth,Marthasterites furcatus Base Depth,Records546_Marthasterites_furcatus,None,"26_258,11-2,7","26_258,11-3,73",None,218.15,217.07,219.23,90.24,None,None,None,NeptuneSB
LegandExp_39,DSDP,Site_356,Hole_356,T,Marthasterites_furcatus_Top_Depth,Marthasterites furcatus Top Depth,Records547_Marthasterites_furcatus,None,"39_356,34-CC","39_356,35-1,70",None,532.6,522.5,542.7,80.97,None,None,None,NeptuneSB
LegandExp_39,DSDP,Site_356,Hole_356,B,Marthasterites_furcatus_Base_Depth,Marthasterites furcatus Base Depth,Records548_Marthasterites_furcatus,None,"39_356,40-3,42","39_356,40-3,135",None,697.835,697.37,698.3,90.24,None,None,None,NeptuneSB
LegandExp_39,DSDP,Site_357,Hole_357,T,Marthasterites_furcatus_Top_Depth,Marthasterites furcatus Top Depth,Records549_Marthasterites_furcatus,None,"39_357,40-1,70","39_357,40-3,70",None,694.7,693.2,696.2,80.97,None,None,None,NeptuneSB
LegandExp_71,DSDP,Site_511,Hole_511,T,Marthasterites_furcatus_Top_Depth,Marthasterites furcatus Top Depth,Records550_Marthasterites_furcatus,None,"71_511,28-2,15","71_511,28-2,115",None,225.65,225.15,226.15,80.97,None,None,None,NeptuneSB
LegandExp_71,DSDP,Site_511,Hole_511,B,Marthasterites_furcatus_Base_Depth,Marthasterites furcatus Base Depth,Records551_Marthasterites_furcatus,None,"71_511,46-4,40","71_511,46-1,40",None,396.995,399.09,394.9,90.24,None,None,None,NeptuneSB
LegandExp_36,DSDP,Site_327,Hole_327A,B,Marthasterites_furcatus_Base_Depth,Marthasterites furcatus Base Depth,Records552_Marthasterites_furcatus,None,"36_327A,14-2,13","36_327A,14-2,31",None,148.22,148.13,148.31,90.24,None,None,None,NeptuneSB
LegandExp_369,IODP2,Site_None,Hole_U1512A,B,Marthasterites_furcatus_Base_Depth,Marthasterites furcatus Base Depth,Records553_Marthasterites_furcatus,"22R-CC,33-38",None,None,CSF-A(m),254.03,211.2,296.86,90.24/89.41,None,None,None,IODP_Proceedings_
LegandExp_369,IODP2,Site_None,Hole_U1513A,B,Marthasterites_furcatus_Base_Depth,Marthasterites furcatus Base Depth,Records554_Marthasterites_furcatus,"31R-CC,40-45",None,None,CSF-A(m),183.695,186.44,180.95,90.24,None,None,None,IODP_Proceedings_
LegandExp_369,IODP2,Site_None,Hole_U1513D,B,Marthasterites_furcatus_Base_Depth,Marthasterites furcatus Base Depth,Records555_Marthasterites_furcatus,"10R-CC,24-29",None,None,CSF-A(m),181.38,187.42,175.34,90.24,None,None,None,IODP_Proceedings_
LegandExp_369,IODP2,Site_None,Hole_U1516C,B,Marthasterites_furcatus_Base_Depth,Marthasterites furcatus Base Depth,Records556_Marthasterites_furcatus,"26R-5,1-2",None,None,CSF-A(m),430.495,429.06,431.93,90.24,None,None,None,IODP_Proceedings_
LegandExp_171B,ODP,Site_1050,Hole_1050C,B,Micula_decussata_Base_Depth,Micula decussata Base Depth,Records557_Micula_decussata,None,"20-3,13","20-3,13",None,493.68,493.68,493.68,89.8,2.694,89.8,None,Neptune
LegandExp_207,ODP,Site_1259,Hole_1259A,B,Micula_decussata_Base_Depth,Micula decussata Base Depth,Records558_Micula_decussata,None,"52R-6,104-104",None,mbsf,494.67,494.64,494.7,87.2,None,None,None,odp\Initial Reports\207_IR\IR207_06\Table T3.xlsx
LegandExp_207,ODP,Site_1261,Hole_1261A,B,Micula_decussata_Base_Depth,Micula decussata Base Depth,Records559_Micula_decussata,None,"41R-CC,21-22",None,mbsf,578.365,573.69,583.04,87.2,None,None,None,odp\Initial Reports\207_IR\IR207_08\Table T3.xlsx
LegandExp_198,ODP,Site_1207,Hole_1207B,B,Micula_decussata_Base_Depth,Micula decussata Base Depth,Records560_Micula_decussata,None,None,16R-CC,mbsf,292.2,287.4,296.96,87.2,None,None,None,odp\Initial Reports\198_IR\IR198_03\table5.xlsx
LegandExp_198,ODP,Site_1208,Hole_1208A,B,Micula_decussata_Base_Depth,Micula decussata Base Depth,Records561_Micula_decussata,None,None,42X-CC,mbsf,379.5,376.14,382.9,87.2,None,None,None,odp\Initial Reports\198_IR\IR198_04\table3.xlsx
LegandExp_22,DSDP,Site_216,Hole_216,B,Micula_decussata_Base_Depth,Micula decussata Base Depth,Records562_Micula_decussata,None,"22_216,34-CC","22_216,35-CC",None,443.5,440.1,446.9,89.8,None,None,None,NeptuneSB
LegandExp_171B,DSDP,Site_1050,Hole_1050C,B,Micula_decussata_Base_Depth,Micula decussata Base Depth,Records563_Micula_decussata,None,"171_1050C,20-3,13","171_1050C,20-3,13",None,493.68,493.68,493.68,89.8,None,None,None,NeptuneSB
LegandExp_17,DSDP,Site_167,Hole_167,T,Reinhardtites_anthophorus_Top_Depth,Reinhardtites anthophorus Top Depth,Records564_Reinhardtites_anthophorus,None,"17_167,51-CC","17_167,52-CC",None,780,None,780,74.51,None,None,None,NeptuneSB
LegandExp_39,DSDP,Site_356,Hole_356,B,Reinhardtites_anthophorus_Base_Depth,Reinhardtites anthophorus Base Depth,Records565_Reinhardtites_anthophorus,None,"39_356,35-2,70","39_356,35-3,69",None,544.945,544.2,545.69,88.14,None,None,None,NeptuneSB
